sub_id	entry	kind	page_start	page_end
10800244-1	244	sublemma	38	38
10800245-0	245	head	38	38
10800245-1	245	sublemma	38	38
10800246-0	246	head	38	38
10800246-1	246	sublemma	38	38
10800247-0	247	head	38	38
10800247-1	247	sublemma	38	38
10800248-0	248	head	38	38
10800248-1	248	sublemma	38	38
10800248-2	248	sublemma	38	38
10800248-3	248	sublemma	38	38
10800248-4	248	sublemma	38	38
10800248-5	248	sublemma	38	38
10800249-0	249	head	38	38
10800249-1	249	sublemma	38	38
10800250-0	250	head	38	38
10800250-1	250	sublemma	38	38
10800250-2	250	sublemma	38	38
10800250-3	250	sublemma	38	38
10800251-0	251	head	38	38
10800251-1	251	sublemma	38	38
10800252-0	252	head	38	38
10800252-1	252	sublemma	39	39
10800253-0	253	head	39	39
10800253-1	253	sublemma	39	39
10800253-2	253	sublemma	39	39
10800254-0	254	head	39	39
10800254-1	254	sublemma	39	39
10800255-0	255	head	39	39
10800255-1	255	sublemma	39	39
10800256-0	256	head	39	39
10800256-1	256	sublemma	39	39
10800257-0	257	head	39	39
10800257-1	257	sublemma	39	39
10800257-2	257	sublemma	39	39
10800257-3	257	sublemma	39	39
10800257-4	257	sublemma	39	39
10800257-5	257	sublemma	39	39
10800257-6	257	sublemma	39	39
10800257-7	257	sublemma	39	39
10800257-8	257	sublemma	39	39
10800258-0	258	head	39	39
10800258-1	258	sublemma	39	39
10800259-0	259	head	39	39
10800259-1	259	sublemma	39	39
10800260-0	260	head	39	39
10800260-1	260	sublemma	39	39
10800261-0	261	head	39	39
10800261-1	261	sublemma	39	39
10800261-2	261	sublemma	39	39
10800262-0	262	head	39	39
10800262-1	262	sublemma	40	40
10800262-2	262	sublemma	40	40
10800262-3	262	sublemma	40	40
10800262-4	262	sublemma	40	40
10800262-5	262	sublemma	40	40
10800262-6	262	sublemma	40	40
10800262-7	262	sublemma	40	40
10800262-8	262	sublemma	40	40
10800262-9	262	sublemma	40	40
10800263-0	263	head	40	40
10800263-1	263	sublemma	40	40
10800264-0	264	head	40	40
10800264-1	264	sublemma	40	40
10800265-0	265	head	40	40
10800265-1	265	sublemma	40	40
10800266-0	266	head	40	40
10800266-1	266	sublemma	40	40
10800266-2	266	sublemma	40	40
10800266-3	266	sublemma	40	40
10800266-4	266	sublemma	40	40
10800266-5	266	sublemma	40	40
10800267-0	267	head	40	40
10800267-1	267	sublemma	40	41
10800267-2	267	sublemma	41	41
10800268-0	268	head	41	41
10800268-1	268	sublemma	41	41
10800269-0	269	head	41	41
10800269-1	269	sublemma	41	41
10800270-0	270	head	41	41
10800270-1	270	sublemma	41	41
10800271-0	271	head	41	41
10800271-1	271	sublemma	41	41
10800271-2	271	sublemma	41	41
10800272-0	272	head	41	41
10800272-1	272	sublemma	41	41
10800272-2	272	sublemma	42	42
10800273-0	273	head	42	42
10800273-1	273	sublemma	42	42
10800274-0	274	head	42	42
10800274-1	274	sublemma	42	42
10800274-2	274	sublemma	42	42
10800274-3	274	sublemma	42	42
10800275-0	275	head	42	42
10800275-1	275	sublemma	42	42
10800275-2	275	sublemma	42	42
10800275-3	275	sublemma	42	42
10800275-4	275	sublemma	42	42
10800276-0	276	head	42	42
10800276-1	276	sublemma	42	42
10800277-0	277	head	42	42
10800277-1	277	sublemma	42	42
10800278-0	278	head	42	42
10800278-1	278	sublemma	42	42
10800279-0	279	head	42	42
10800279-1	279	sublemma	42	42
10800279-2	279	sublemma	42	42
10800280-0	280	head	42	42
10800280-1	280	sublemma	42	42
10800280-2	280	sublemma	42	42
10800280-3	280	sublemma	42	42
10800281-0	281	head	43	43
10800281-1	281	sublemma	43	43
10800281-2	281	sublemma	43	43
10800282-0	282	head	43	43
10800282-1	282	sublemma	43	43
10800282-2	282	sublemma	43	43
10800282-3	282	sublemma	43	43
10800282-4	282	sublemma	43	43
10800282-5	282	sublemma	43	43
10800282-6	282	sublemma	43	43
10800282-7	282	sublemma	43	43
10800283-0	283	head	43	43
10800283-1	283	sublemma	43	43
10800283-2	283	sublemma	43	43
10800283-3	283	sublemma	43	43
10800284-0	284	head	43	43
10800284-1	284	sublemma	43	43
10800284-2	284	sublemma	43	43
10800284-3	284	sublemma	43	43
10800284-4	284	sublemma	43	43
10800284-5	284	sublemma	43	43
10800284-6	284	sublemma	43	44
10800284-7	284	sublemma	44	44
10800284-8	284	sublemma	44	44
10800284-9	284	sublemma	44	44
10800284-10	284	sublemma	44	44
10800284-11	284	sublemma	44	44
10800285-0	285	head	44	44
10800285-1	285	sublemma	44	44
10800286-0	286	head	44	44
10800286-1	286	sublemma	44	44
10800286-2	286	sublemma	44	44
10800286-3	286	sublemma	44	44
10800286-4	286	sublemma	44	44
10800287-0	287	head	44	44
10800287-1	287	sublemma	44	44
10800288-0	288	head	45	45
10800288-1	288	sublemma	45	45
10800288-2	288	sublemma	45	45
10800288-3	288	sublemma	45	45
10800289-0	289	head	45	45
10800289-1	289	sublemma	45	45
10800289-2	289	sublemma	45	45
10800289-3	289	sublemma	45	45
10800289-4	289	sublemma	45	45
10800289-5	289	sublemma	45	45
10800289-6	289	sublemma	45	45
10800289-7	289	sublemma	45	45
10800289-8	289	sublemma	45	45
10800289-9	289	sublemma	45	45
10800289-10	289	sublemma	45	45
10800290-0	290	head	45	45
10800290-1	290	sublemma	46	46
10800291-0	291	head	46	46
10800291-1	291	sublemma	46	46
10800292-0	292	head	46	46
10800292-1	292	sublemma	46	46
10800293-0	293	head	46	46
10800293-1	293	sublemma	46	46
10800293-2	293	sublemma	46	46
10800293-3	293	sublemma	46	46
10800294-0	294	head	46	46
10800294-1	294	sublemma	46	46
10800294-2	294	sublemma	46	46
10800294-3	294	sublemma	46	46
10800294-4	294	sublemma	46	46
10800294-5	294	sublemma	46	46
10800294-6	294	sublemma	46	46
10800294-7	294	sublemma	46	47
10800294-8	294	sublemma	47	47
10800294-9	294	sublemma	47	47
10800294-10	294	sublemma	47	47
10800294-11	294	sublemma	47	47
10800294-12	294	sublemma	47	47
10800294-13	294	sublemma	47	47
10800294-14	294	sublemma	47	47
10800294-15	294	sublemma	47	47
10800294-16	294	sublemma	47	47
10800294-17	294	sublemma	47	47
10800294-18	294	sublemma	47	47
10800294-19	294	sublemma	47	47
10800294-20	294	sublemma	47	47
10800294-21	294	sublemma	47	47
10800294-22	294	sublemma	48	48
10800294-23	294	sublemma	48	48
10800294-24	294	sublemma	48	48
10800294-25	294	sublemma	48	48
10800294-26	294	sublemma	48	48
10800294-27	294	sublemma	48	48
10800294-28	294	sublemma	48	48
10800294-29	294	sublemma	48	48
10800294-30	294	sublemma	48	48
10800294-31	294	sublemma	48	48
10800294-32	294	sublemma	48	48
10800294-33	294	sublemma	48	48
10800294-34	294	sublemma	48	48
10800294-35	294	sublemma	48	48
10800294-36	294	sublemma	48	48
10800294-37	294	sublemma	48	48
10800294-38	294	sublemma	48	48
10800294-39	294	sublemma	48	48
10800294-40	294	sublemma	48	48
10800294-41	294	sublemma	48	49
10800294-42	294	sublemma	49	49
10800294-43	294	sublemma	49	49
10800295-0	295	head	49	49
10800295-1	295	sublemma	49	49
10800296-0	296	head	49	49
10800296-1	296	sublemma	49	49
10800296-2	296	sublemma	49	49
10800296-3	296	sublemma	49	49
10800296-4	296	sublemma	49	49
10800296-5	296	sublemma	49	49
10800296-6	296	sublemma	49	49
10800296-7	296	sublemma	49	49
10800296-8	296	sublemma	49	49
10800296-9	296	sublemma	49	49
10800296-10	296	sublemma	49	49
10800296-11	296	sublemma	49	49
10800296-12	296	sublemma	49	49
10800296-13	296	sublemma	49	49
10800296-14	296	sublemma	49	49
10800296-15	296	sublemma	49	49
10800296-16	296	sublemma	50	50
10800296-17	296	sublemma	50	50
10800297-0	297	head	50	50
10800297-1	297	sublemma	50	50
10800298-0	298	head	50	50
10800298-1	298	sublemma	50	50
10800299-0	299	head	50	50
10800299-1	299	sublemma	50	50
10800299-2	299	sublemma	50	50
10800299-3	299	sublemma	50	50
10800300-0	300	head	50	50
10800300-1	300	sublemma	50	50
10800301-0	301	head	50	50
10800301-1	301	sublemma	50	50
10800302-0	302	head	50	50
10800302-1	302	sublemma	50	50
10800302-2	302	sublemma	50	50
10800302-3	302	sublemma	50	50
10800303-0	303	head	50	50
10800303-1	303	sublemma	50	50
10800303-2	303	sublemma	50	50
10800304-0	304	head	50	50
10800304-1	304	sublemma	50	50
10800305-0	305	head	50	50
10800305-1	305	sublemma	50	50
10800305-2	305	sublemma	50	50
10800306-0	306	head	50	50
10800306-1	306	sublemma	50	50
10800307-0	307	head	50	50
10800307-1	307	sublemma	50	50
10800307-2	307	sublemma	51	51
10800308-0	308	head	51	51
10800308-1	308	sublemma	51	51
10800309-0	309	head	51	51
10800310-0	310	head	51	51
10800310-1	310	sublemma	51	51
10800310-2	310	sublemma	51	51
10800311-0	311	head	51	51
10800311-1	311	sublemma	51	51
10800312-0	312	head	51	51
10800312-1	312	sublemma	51	51
10800312-2	312	sublemma	51	51
10800312-3	312	sublemma	51	51
10800313-0	313	head	51	51
10800313-1	313	sublemma	51	51
10800313-2	313	sublemma	51	51
10800313-3	313	sublemma	51	51
10800313-4	313	sublemma	51	51
10800313-5	313	sublemma	51	51
10800313-6	313	sublemma	51	52
10800313-7	313	sublemma	52	52
10800314-0	314	head	52	52
10800314-1	314	sublemma	52	52
10800314-2	314	sublemma	52	52
10800314-3	314	sublemma	52	52
10800315-0	315	head	52	52
10800315-1	315	sublemma	52	52
10800315-2	315	sublemma	52	52
10800316-0	316	head	52	52
10800316-1	316	sublemma	52	52
10800317-0	317	head	52	52
10800317-1	317	sublemma	52	52
10800317-2	317	sublemma	52	52
10800318-0	318	head	52	52
10800318-1	318	sublemma	52	52
10800319-0	319	head	52	52
10800319-1	319	sublemma	52	52
10800319-2	319	sublemma	52	52
10800320-0	320	head	52	52
10800320-1	320	sublemma	52	52
10800321-0	321	head	52	52
10800321-1	321	sublemma	52	52
10800321-2	321	sublemma	52	52
10800322-0	322	head	52	52
10800322-1	322	sublemma	52	52
10800323-0	323	head	52	52
10800323-1	323	sublemma	52	53
10800323-2	323	sublemma	53	53
10800323-3	323	sublemma	53	53
10800324-0	324	head	53	53
10800324-1	324	sublemma	53	53
10800325-0	325	head	53	53
10800325-1	325	sublemma	53	53
10800325-2	325	sublemma	53	53
10800325-3	325	sublemma	53	53
10800325-4	325	sublemma	53	53
10800325-5	325	sublemma	53	53
10800326-0	326	head	53	53
10800326-1	326	sublemma	53	53
10800327-0	327	head	53	53
10800327-1	327	sublemma	53	53
10800328-0	328	head	53	53
10800328-1	328	sublemma	53	53
10800328-2	328	sublemma	53	53
10800329-0	329	head	53	53
10800329-1	329	sublemma	53	53
10800329-2	329	sublemma	53	53
10800329-3	329	sublemma	53	53
10800329-4	329	sublemma	53	54
10800330-0	330	head	54	54
10800330-1	330	sublemma	54	54
10800331-0	331	head	54	54
10800331-1	331	sublemma	54	54
10800331-2	331	sublemma	54	54
10800331-3	331	sublemma	54	54
10800331-4	331	sublemma	54	54
10800331-5	331	sublemma	54	54
10800332-0	332	head	54	54
10800332-1	332	sublemma	54	54
10800332-2	332	sublemma	54	54
10800332-3	332	sublemma	54	54
10800332-4	332	sublemma	54	54
10800332-5	332	sublemma	54	54
10800332-6	332	sublemma	54	54
10800332-7	332	sublemma	54	54
10800332-8	332	sublemma	54	54
10800332-9	332	sublemma	54	54
10800332-10	332	sublemma	54	54
10800333-0	333	head	55	55
10800333-1	333	sublemma	55	55
10800333-2	333	sublemma	55	55
10800334-0	334	head	55	55
10800334-1	334	sublemma	55	55
10800335-0	335	head	55	55
10800335-1	335	sublemma	55	55
10800336-0	336	head	55	55
10800336-1	336	sublemma	55	55
10800337-0	337	head	55	55
10800337-1	337	sublemma	55	55
10800337-2	337	sublemma	55	55
10800337-3	337	sublemma	55	55
10800338-0	338	head	55	55
10800338-1	338	sublemma	55	55
10800339-0	339	head	55	55
10800339-1	339	sublemma	55	55
10800340-0	340	head	55	55
10800340-1	340	sublemma	55	55
10800341-0	341	head	55	55
10800341-1	341	sublemma	55	55
10800341-2	341	sublemma	55	55
10800341-3	341	sublemma	55	55
10800342-0	342	head	55	55
10800342-1	342	sublemma	55	56
10800342-2	342	sublemma	56	56
10800342-3	342	sublemma	56	56
10800343-0	343	head	56	56
10800343-1	343	sublemma	56	56
10800343-2	343	sublemma	56	56
10800344-0	344	head	56	56
10800344-1	344	sublemma	56	56
10800345-0	345	head	56	56
10800345-1	345	sublemma	56	56
10800345-2	345	sublemma	56	56
10800345-3	345	sublemma	56	56
10800345-4	345	sublemma	56	56
10800345-5	345	sublemma	56	56
10800345-6	345	sublemma	56	56
10800345-7	345	sublemma	56	56
10800345-8	345	sublemma	56	56
10800345-9	345	sublemma	56	56
10800345-10	345	sublemma	56	56
10800345-11	345	sublemma	56	57
10800345-12	345	sublemma	57	57
10800345-13	345	sublemma	57	57
10800346-0	346	head	57	57
10800346-1	346	sublemma	57	57
10800347-0	347	head	57	57
10800347-1	347	sublemma	57	57
10800348-0	348	head	57	57
10800348-1	348	sublemma	57	57
10800349-0	349	head	57	57
10800349-1	349	sublemma	57	57
10800350-0	350	head	57	57
10800350-1	350	sublemma	57	57
10800350-2	350	sublemma	57	57
10800351-0	351	head	57	57
10800351-1	351	sublemma	57	57
10800352-0	352	head	57	57
10800352-1	352	sublemma	57	57
10800352-2	352	sublemma	57	57
10800353-0	353	head	57	57
10800353-1	353	sublemma	57	57
10800353-2	353	sublemma	57	57
10800354-0	354	head	57	57
10800354-1	354	sublemma	57	58
10800355-0	355	head	58	58
10800355-1	355	sublemma	58	58
10800355-2	355	sublemma	58	58
10800356-0	356	head	58	58
10800356-1	356	sublemma	58	58
10800356-2	356	sublemma	58	58
10800356-3	356	sublemma	58	58
10800356-4	356	sublemma	58	58
10800356-5	356	sublemma	58	58
10800356-6	356	sublemma	58	58
10800356-7	356	sublemma	58	58
10800356-8	356	sublemma	58	58
10800356-9	356	sublemma	58	58
10800356-10	356	sublemma	58	58
10800357-0	357	head	58	58
10800357-1	357	sublemma	58	58
10800358-0	358	head	58	58
10800358-1	358	sublemma	58	58
10800359-0	359	head	58	58
10800359-1	359	sublemma	58	59
10800360-0	360	head	59	59
10800360-1	360	sublemma	59	59
10800360-2	360	sublemma	59	59
10800360-3	360	sublemma	59	59
10800360-4	360	sublemma	59	59
10800360-5	360	sublemma	59	59
10800361-0	361	head	59	59
10800361-1	361	sublemma	59	59
10800362-0	362	head	59	59
10800362-1	362	sublemma	59	59
10800362-2	362	sublemma	59	59
10800362-3	362	sublemma	60	60
10800362-4	362	sublemma	60	60
10800363-0	363	head	60	60
10800363-1	363	sublemma	60	60
10800364-0	364	head	60	60
10800364-1	364	sublemma	60	60
10800365-0	365	head	60	60
10800365-1	365	sublemma	60	60
10800366-0	366	head	60	60
10800366-1	366	sublemma	60	60
10800367-0	367	head	60	60
10800367-1	367	sublemma	60	60
10800368-0	368	head	60	60
10800369-0	369	head	60	60
10800369-1	369	sublemma	60	60
10800370-0	370	head	60	60
10800370-1	370	sublemma	60	60
10800370-2	370	sublemma	60	60
10800371-0	371	head	60	60
10800371-1	371	sublemma	60	60
10800371-2	371	sublemma	60	60
10800372-0	372	head	60	60
10800372-1	372	sublemma	60	60
10800373-0	373	head	60	60
10800373-1	373	sublemma	60	60
10800374-0	374	head	60	60
10800374-1	374	sublemma	60	60
10800375-0	375	head	60	60
10800375-1	375	sublemma	60	60
10800376-0	376	head	60	60
10800376-1	376	sublemma	60	60
10800377-0	377	head	60	60
10800377-1	377	sublemma	60	60
10800377-2	377	sublemma	60	60
10800378-0	378	head	60	60
10800378-1	378	sublemma	60	60
10800379-0	379	head	60	60
10800379-1	379	sublemma	60	60
10800379-2	379	sublemma	60	60
10800379-3	379	sublemma	61	61
10800379-4	379	sublemma	61	61
10800380-0	380	head	61	61
10800380-1	380	sublemma	61	61
10800381-0	381	head	61	61
10800381-1	381	sublemma	61	61
10800382-0	382	head	61	61
10800382-1	382	sublemma	61	61
10800382-2	382	sublemma	61	61
10800382-3	382	sublemma	61	61
10800382-4	382	sublemma	61	61
10800383-0	383	head	61	61
10800383-1	383	sublemma	61	61
10800384-0	384	head	61	61
10800384-1	384	sublemma	61	61
10800384-2	384	sublemma	61	61
10800384-3	384	sublemma	61	61
10800384-4	384	sublemma	61	61
10800384-5	384	sublemma	61	61
10800385-0	385	head	61	61
10800385-1	385	sublemma	61	61
10800386-0	386	head	61	61
10800386-1	386	sublemma	61	61
10800386-2	386	sublemma	62	62
10800386-3	386	sublemma	62	62
10800387-0	387	head	62	62
10800387-1	387	sublemma	62	62
10800388-0	388	head	62	62
10800388-1	388	sublemma	62	62
10800389-0	389	head	62	62
10800389-1	389	sublemma	62	62
10800390-0	390	head	62	62
10800390-1	390	sublemma	62	62
10800390-2	390	sublemma	62	62
10800391-0	391	head	62	62
10800391-1	391	sublemma	62	62
10800391-2	391	sublemma	62	62
10800391-3	391	sublemma	62	62
10800391-4	391	sublemma	62	62
10800391-5	391	sublemma	62	62
10800391-6	391	sublemma	62	62
10800391-7	391	sublemma	62	62
10800392-0	392	head	62	62
10800392-1	392	sublemma	62	62
10800393-0	393	head	62	62
10800393-1	393	sublemma	62	62
10800394-0	394	head	62	62
10800394-1	394	sublemma	62	62
10800394-2	394	sublemma	62	63
10800394-3	394	sublemma	63	63
10800394-4	394	sublemma	63	63
10800394-5	394	sublemma	63	63
10800394-6	394	sublemma	63	63
10800394-7	394	sublemma	63	63
10800394-8	394	sublemma	63	63
10800394-9	394	sublemma	63	63
10800394-10	394	sublemma	63	63
10800394-11	394	sublemma	63	63
10800394-12	394	sublemma	63	63
10800394-13	394	sublemma	63	63
10800394-14	394	sublemma	63	63
10800394-15	394	sublemma	63	63
10800394-16	394	sublemma	63	63
10800394-17	394	sublemma	63	64
10800394-18	394	sublemma	64	64
10800394-19	394	sublemma	64	64
10800394-20	394	sublemma	64	64
10800394-21	394	sublemma	64	64
10800394-22	394	sublemma	64	64
10800394-23	394	sublemma	64	64
10800394-24	394	sublemma	64	64
10800394-25	394	sublemma	64	64
10800394-26	394	sublemma	64	64
10800395-0	395	head	64	64
10800395-1	395	sublemma	64	64
10800396-0	396	head	64	64
10800396-1	396	sublemma	64	64
10800397-0	397	head	64	64
10800397-1	397	sublemma	64	64
10800398-0	398	head	64	64
10800398-1	398	sublemma	64	64
10800399-0	399	head	64	64
10800399-1	399	sublemma	64	64
10800399-2	399	sublemma	64	64
10800400-0	400	head	64	64
10800400-1	400	sublemma	64	64
10800401-0	401	head	64	65
10800401-1	401	sublemma	65	65
10800402-0	402	head	65	65
10800402-1	402	sublemma	65	65
10800403-0	403	head	65	65
10800403-1	403	sublemma	65	65
10800404-0	404	head	65	65
10800404-1	404	sublemma	65	65
10800405-0	405	head	65	65
10800405-1	405	sublemma	65	65
10800406-0	406	head	65	65
10800406-1	406	sublemma	65	65
10800407-0	407	head	65	65
10800407-1	407	sublemma	65	65
10800408-0	408	head	65	65
10800408-1	408	sublemma	65	65
10800409-0	409	head	65	65
10800409-1	409	sublemma	65	65
10800410-0	410	head	65	65
10800410-1	410	sublemma	65	65
10800410-2	410	sublemma	65	65
10800410-3	410	sublemma	65	65
10800411-0	411	head	65	65
10800411-1	411	sublemma	65	65
10800411-2	411	sublemma	65	65
10800412-0	412	head	66	66
10800412-1	412	sublemma	66	66
10800413-0	413	head	66	66
10800413-1	413	sublemma	66	66
10800414-0	414	head	66	66
10800414-1	414	sublemma	66	66
10800415-0	415	head	66	66
10800415-1	415	sublemma	66	66
10800416-0	416	head	66	66
10800416-1	416	sublemma	66	66
10800416-2	416	sublemma	66	66
10800417-0	417	head	66	66
10800417-1	417	sublemma	66	66
10800417-2	417	sublemma	66	66
10800418-0	418	head	66	66
10800418-1	418	sublemma	66	66
10800418-2	418	sublemma	66	66
10800418-3	418	sublemma	66	66
10800418-4	418	sublemma	66	66
10800418-5	418	sublemma	66	66
10800418-6	418	sublemma	66	66
10800418-7	418	sublemma	66	66
10800418-8	418	sublemma	66	66
10800418-9	418	sublemma	66	66
10800418-10	418	sublemma	66	67
10800419-0	419	head	67	67
10800419-1	419	sublemma	67	67
10800420-0	420	head	67	67
10800420-1	420	sublemma	67	67
10800421-0	421	head	67	67
10800421-1	421	sublemma	67	67
10800421-2	421	sublemma	67	67
10800422-0	422	head	67	67
10800422-1	422	sublemma	67	67
10800422-2	422	sublemma	67	67
10800422-3	422	sublemma	67	67
10800423-0	423	head	67	67
10800423-1	423	sublemma	67	67
10800424-0	424	head	67	67
10800424-1	424	sublemma	67	67
10800424-2	424	sublemma	67	67
10800424-3	424	sublemma	67	67
10800424-4	424	sublemma	67	67
10800425-0	425	head	67	67
10800425-1	425	sublemma	67	67
10800425-2	425	sublemma	67	67
10800426-0	426	head	67	67
10800426-1	426	sublemma	67	68
10800426-2	426	sublemma	68	68
10800426-3	426	sublemma	68	68
10800427-0	427	head	68	68
10800427-1	427	sublemma	68	68
10800428-0	428	head	68	68
10800428-1	428	sublemma	68	68
10800428-2	428	sublemma	68	68
10800429-0	429	head	68	68
10800429-1	429	sublemma	68	68
10800430-0	430	head	68	68
10800430-1	430	sublemma	68	68
10800430-2	430	sublemma	68	68
10800430-3	430	sublemma	68	68
10800431-0	431	head	68	68
10800431-1	431	sublemma	68	68
10800431-2	431	sublemma	68	68
10800431-3	431	sublemma	68	68
10800432-0	432	head	68	68
10800432-1	432	sublemma	68	68
10800433-0	433	head	68	68
10800433-1	433	sublemma	68	68
10800434-0	434	head	68	68
10800434-1	434	sublemma	68	68
10800435-0	435	head	68	68
10800435-1	435	sublemma	68	68
10800435-2	435	sublemma	68	69
10800435-3	435	sublemma	69	69
10800435-4	435	sublemma	69	69
10800435-5	435	sublemma	69	69
10800435-6	435	sublemma	69	69
10800435-7	435	sublemma	69	69
10800435-8	435	sublemma	69	69
10800435-9	435	sublemma	69	69
10800435-10	435	sublemma	69	69
10800435-11	435	sublemma	69	69
10800435-12	435	sublemma	69	69
10800436-0	436	head	69	69
10800436-1	436	sublemma	69	69
10800437-0	437	head	69	69
10800437-1	437	sublemma	69	69
10800437-2	437	sublemma	69	69
10800437-3	437	sublemma	69	69
10800437-4	437	sublemma	69	69
10800438-0	438	head	69	69
10800438-1	438	sublemma	69	69
10800438-2	438	sublemma	69	69
10800438-3	438	sublemma	69	69
10800438-4	438	sublemma	70	70
10800439-0	439	head	70	70
10800439-1	439	sublemma	70	70
10800440-0	440	head	70	70
10800440-1	440	sublemma	70	70
10800440-2	440	sublemma	70	70
10800440-3	440	sublemma	70	70
10800440-4	440	sublemma	70	70
10800440-5	440	sublemma	70	70
10800440-6	440	sublemma	70	70
10800440-7	440	sublemma	70	70
10800440-8	440	sublemma	70	70
10800440-9	440	sublemma	70	70
10800440-10	440	sublemma	70	70
10800440-11	440	sublemma	70	70
10800440-12	440	sublemma	70	70
10800440-13	440	sublemma	70	70
10800440-14	440	sublemma	70	70
10800440-15	440	sublemma	70	70
10800440-16	440	sublemma	70	70
10800440-17	440	sublemma	71	71
